id,lat,lon,date,year,month,source
4080518922,37.347953,-118.312858,2023-04-06,2023,4,gbif
4080499898,37.345392,-118.303337,2023-04-06,2023,4,gbif
4076407838,35.369175,-117.881437,2023-03-29,2023,3,gbif
4076353043,36.596857,-118.11066,2023-03-26,2023,3,gbif
4076297579,36.339142,-117.467797,2022-02-05,2022,2,gbif
4076130712,36.363687,-117.79058,2023-03-31,2023,3,gbif
4076002416,35.77636,-117.928899,2020-09-02,2020,9,gbif
4075948786,36.983753,-118.198547,2023-03-27,2023,3,gbif
4075843557,33.224999,-116.267012,2023-03-23,2023,3,gbif
4075806968,33.228863,-116.273188,2023-03-27,2023,3,gbif
4070158114,32.866667,-116.233333,1999-12-30,1999,12,gbif
4067190748,35.971267,-116.261003,2023-03-09,2023,3,gbif
4063111582,32.935383,-116.257387,2023-02-05,2023,2,gbif
4063054343,33.685473,-116.258647,2020-10-09,2020,10,gbif
4062929693,33.792892,-115.276379,2023-03-08,2023,3,gbif
4062925889,35.00085,-117.746156,2023-02-19,2023,2,gbif
4062884325,33.722754,-116.203147,2020-03-20,2020,3,gbif
4062679024,33.222291,-116.266229,2023-03-10,2023,3,gbif
4062606579,33.743021,-116.262609,2023-02-12,2023,2,gbif
4062541324,36.432817,-117.19307,2019-08-20,2019,8,gbif
4055040328,33.627044,-116.265474,2020-03-07,2020,3,gbif
4055032783,34.536729,-115.7492,2009-03-11,2009,3,gbif
4055002801,37.177355,-118.228447,2023-03-02,2023,3,gbif
4054937792,35.96227,-117.337563,2023-03-02,2023,3,gbif
4054917493,37.187139,-118.205596,2016-10-02,2016,10,gbif
4054869503,33.627328,-116.266367,2022-10-24,2022,10,gbif
4046733774,37.207891,-118.225487,2019-01-31,2019,1,gbif
4046677468,33.207956,-116.31444,2022-02-20,2022,2,gbif
4046493443,33.256903,-116.33416,2022-02-25,2022,2,gbif
4046379955,37.218963,-118.257088,2023-02-23,2023,2,gbif
4046255352,33.843628,-116.31202,2023-02-19,2023,2,gbif
4046218973,37.218392,-118.264947,2023-02-23,2023,2,gbif
4041108371,32.9716,-116.344,2022-03-23,2022,3,gbif
