"ID","Taxon","Observer","Source","Date","County","Location Quality","Latitude","Longitude","Location Description","Accuracy: Square Meters","Plant","Phenology","Phenology Code"
"bur4732","Amsinckia intermedia","Geoff Burleigh","","1980-03-01","Los Angeles","low","34.061076","-118.878242","Charmlee Park","","Amsinckia intermedia","",""
"bur4733","Amsinckia intermedia","Geoff Burleigh","","1982-04-01","Los Angeles","low","34.06892","-118.68511","Mulh Hwy W/o Cornell","","Amsinckia intermedia","",""
"cbo12096","Amsinckia intermedia","David popp","","2013-03-29","Sacramento","high","38.631983","-121.234868","","","Amsinckia intermedia","Flowering","F"
"cbo14210","Amsinckia intermedia","David popp","","2013-04-10","Sacramento","high","38.641852","-121.199013","","","Amsinckia intermedia","Flowering","F"
"cbo14360","Amsinckia intermedia","David popp","","2013-04-11","Sacramento","high","38.682451","-121.181963","","","Amsinckia intermedia","Flowering","F"
"cbo15795","Amsinckia intermedia","David popp","","2013-04-23","Sacramento","high","38.658977","-121.186325","","","Amsinckia intermedia","Flowering","F"
"cbo15908","Amsinckia intermedia","David popp","","2013-04-27","Sacramento","high","38.526813","-121.088405","","","Amsinckia intermedia","Flowering","F"
"cbo16563","Amsinckia intermedia","David popp","","2013-05-17","Sacramento","high","38.64583","-121.212919","","","Amsinckia intermedia","Fruiting","R"
"cbo22284","Amsinckia intermedia","Bill Thiessen","","2014-05-19","Fresno","high","36.769118","-119.255832","roadside","","Amsinckia intermedia","",""
"cbo26378","Amsinckia intermedia","David Ogden","Walnut Creek Open Space Foundation","2014-04-29","Contra Costa","high","37.872705","-122.039591","","","Amsinckia intermedia","",""
"cbo27143","Amsinckia intermedia","Jesse Rorabaugh","","2015-02-21","Orange","high","33.799417","-117.754407","","","Amsinckia intermedia","",""
"cbo27169","Amsinckia intermedia","Jesse Rorabaugh","","2015-02-21","Orange","high","33.806443","-117.757939","","","Amsinckia intermedia","",""
"cbo27171","Amsinckia intermedia","Jesse Rorabaugh","","2015-02-21","Orange","high","33.807143","-117.757896","","","Amsinckia intermedia","",""
"cbo46459","Amsinckia intermedia","Keir Morse","","2016-02-20","Inyo","high","35.960741","-116.870921","","","Amsinckia intermedia","",""
"cbo47205","Amsinckia intermedia","Keir Morse","","2016-03-12","San Diego","high","33.285391","-117.238788","","","Amsinckia intermedia","",""
"cbo47528","Amsinckia intermedia","Keir Morse","","2016-03-13","San Diego","high","32.991083","-116.735868","","","Amsinckia intermedia","",""
"cbo48147","Amsinckia intermedia","Keir Morse","","2016-03-26","San Diego","high","33.413209","-117.241156","","","Amsinckia intermedia","",""
"cbo48367","Amsinckia intermedia","Keir Morse","","2016-03-27","Riverside","high","33.540452","-117.265188","","","Amsinckia intermedia","",""
"cbo49518","Amsinckia intermedia","Keir Morse","","2016-04-11","San Diego","high","33.35638","-117.246807","","","Amsinckia intermedia","",""
"cbo49973","Amsinckia intermedia","Keir Morse","","2016-04-17","San Diego","high","33.051179","-117.076591","","","Amsinckia intermedia","",""
"cbo50236","Amsinckia intermedia","Keir Morse","","2016-04-17","San Diego","high","33.069818","-117.087573","","","Amsinckia intermedia","",""
"cbo50662","Amsinckia intermedia","Keir Morse","","2016-04-23","San Diego","high","33.207227","-116.479094","","","Amsinckia intermedia","",""
"cbo50745","Amsinckia intermedia","Keir Morse","","2016-04-23","San Diego","high","33.194644","-116.476676","","","Amsinckia intermedia","",""
"cbo51866","Amsinckia intermedia","Keir Morse","","2016-05-29","San Diego","high","33.198887","-116.454131","","","Amsinckia intermedia","",""
"cbo61571","Amsinckia intermedia","Victoria masjuan","","2017-01-27","Orange","high","33.621972","-117.888832","","","Amsinckia intermedia","",""
"cbo63107","Amsinckia intermedia","Keir Morse","","2017-02-14","San Diego","high","33.285621","-117.234177","","","Amsinckia intermedia","",""
"cbo63225","Amsinckia intermedia","Keir Morse","","2017-02-15","San Diego","high","32.754494","-117.250247","","","Amsinckia intermedia","",""
"cbo64691","Amsinckia intermedia","Keir Morse","","2017-03-10","San Diego","high","33.40903","-117.235765","","","Amsinckia intermedia","",""
"cbo65945","Amsinckia intermedia","Keir Morse","","2017-03-17","San Diego","high","32.980956","-117.239082","","","Amsinckia intermedia","",""
"cbo66092","Amsinckia intermedia","Keir Morse","","2017-03-19","San Diego","high","32.932701","-117.247367","","","Amsinckia intermedia","",""
"cbo67590","Amsinckia intermedia","Keir Morse","","2017-04-01","Riverside","high","33.807178","-117.357995","","","Amsinckia intermedia","",""
"cbo68052","Amsinckia intermedia","Keir Morse","","2017-04-08","San Diego","high","32.747418","-116.454663","","","Amsinckia intermedia","",""
"cbo70822","Amsinckia intermedia","Keir Morse","","2017-04-29","San Diego","high","33.113244","-116.602239","","","Amsinckia intermedia","",""
"cbo70847","Amsinckia intermedia","Keir Morse","","2017-04-29","San Diego","high","33.113388","-116.603254","","","Amsinckia intermedia","",""
"cbo72259","Amsinckia intermedia","Keir Morse","","2017-05-06","Santa Barbara","high","34.684806","-120.429458","","","Amsinckia intermedia","",""
"cbo74984","Amsinckia intermedia","Angelique Herman ","","2017-06-12","Madera","high","36.946247","-119.994678","","","Amsinckia intermedia","",""
"cbo82907","Amsinckia intermedia","Angelique Herman ","","2018-03-09","Madera","high","36.938116","-120.018004","","","Amsinckia intermedia","",""
"cbo83072","Amsinckia intermedia","Keir Morse","","2018-03-12","San Bernardino","high","34.121787","-117.154363","","","Amsinckia intermedia","",""
"cbo83255","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.056247","-119.739931","","","Amsinckia intermedia","",""
"cbo83264","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.055259","-119.740897","","","Amsinckia intermedia","",""
"cbo83271","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.054159","-119.742012","","","Amsinckia intermedia","",""
"cbo83274","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.053874","-119.742283","","","Amsinckia intermedia","",""
"cbo83276","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.052632","-119.743897","","","Amsinckia intermedia","",""
"cbo83280","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.05231","-119.744473","","","Amsinckia intermedia","",""
"cbo83283","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.052115","-119.745348","","","Amsinckia intermedia","",""
"cbo83287","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.052156","-119.746572","","","Amsinckia intermedia","",""
"cbo83294","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.051593","-119.74735","","","Amsinckia intermedia","",""
"cbo83295","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.051438","-119.747461","","","Amsinckia intermedia","",""
"cbo83296","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.051362","-119.747524","","","Amsinckia intermedia","",""
"cbo83297","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.051296","-119.747611","","","Amsinckia intermedia","",""
"cbo83301","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.051115","-119.747848","","","Amsinckia intermedia","",""
"cbo83304","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.050412","-119.748597","","","Amsinckia intermedia","",""
"cbo83322","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.048469","-119.7524","","","Amsinckia intermedia","",""
"cbo83328","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.047948","-119.753209","","","Amsinckia intermedia","",""
"cbo83330","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.047901","-119.753266","","","Amsinckia intermedia","",""
"cbo83331","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.047813","-119.753366","","","Amsinckia intermedia","",""
"cbo83332","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.047778","-119.753412","","","Amsinckia intermedia","",""
"cbo83335","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.047182","-119.75409","","","Amsinckia intermedia","",""
"cbo83338","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.045325","-119.756403","","","Amsinckia intermedia","",""
"cbo83350","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.044059","-119.758108","","","Amsinckia intermedia","",""
"cbo83351","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.043918","-119.758431","","","Amsinckia intermedia","",""
"cbo83352","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.043864","-119.758614","","","Amsinckia intermedia","",""
"cbo83353","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.043708","-119.75897","","","Amsinckia intermedia","",""
"cbo83354","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.043622","-119.759135","","","Amsinckia intermedia","",""
"cbo83355","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.043561","-119.759222","","","Amsinckia intermedia","",""
"cbo83381","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.042073","-119.763283","","","Amsinckia intermedia","",""
"cbo83384","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.041957","-119.764231","","","Amsinckia intermedia","",""
"cbo83388","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.041939","-119.764641","","","Amsinckia intermedia","",""
"cbo83399","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.042018","-119.766746","","","Amsinckia intermedia","",""
"cbo83410","Amsinckia intermedia","Angelique Herman ","","2018-03-11","Madera","high","37.041337","-119.771795","","","Amsinckia intermedia","",""
"cbo83430","Amsinckia intermedia","Angelique Herman ","","2018-03-15","Fresno","high","36.885571","-119.777845","","","Amsinckia intermedia","",""
"cbo83434","Amsinckia intermedia","Angelique Herman ","","2018-03-15","Fresno","high","36.885524","-119.778261","","","Amsinckia intermedia","",""
"cbo83442","Amsinckia intermedia","Angelique Herman ","","2018-03-15","Fresno","high","36.885036","-119.778845","","","Amsinckia intermedia","",""
"cbo83527","Amsinckia intermedia","Keir Morse","","2018-03-18","Riverside","high","33.781794","-116.526576","","","Amsinckia intermedia","",""
"cbo83675","Amsinckia intermedia","Angelique Herman ","","2018-03-21","Fresno","high","36.749625","-119.812919","","","Amsinckia intermedia","",""
"cbo83699","Amsinckia intermedia","Angelique Herman ","","2018-03-21","Fresno","high","36.678168","-119.754736","","","Amsinckia intermedia","",""
"cbo83715","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.560131","-119.785918","","","Amsinckia intermedia","",""
"cbo83721","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.574668","-119.785982","","","Amsinckia intermedia","",""
"cbo83726","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.575994","-119.786127","","","Amsinckia intermedia","",""
"cbo83732","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.563082","-119.786119","","","Amsinckia intermedia","",""
"cbo83745","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.563071","-119.78608","","","Amsinckia intermedia","",""
"cbo83753","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.567904","-119.785911","","","Amsinckia intermedia","",""
"cbo83754","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.568967","-119.785918","","","Amsinckia intermedia","",""
"cbo83757","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.577854","-119.785894","","","Amsinckia intermedia","",""
"cbo83758","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.581218","-119.785875","","","Amsinckia intermedia","",""
"cbo83759","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.584365","-119.785832","","","Amsinckia intermedia","",""
"cbo83766","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.602549","-119.785815","","","Amsinckia intermedia","",""
"cbo83770","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.60911","-119.785809","","","Amsinckia intermedia","",""
"cbo83772","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.611019","-119.785816","","","Amsinckia intermedia","",""
"cbo83778","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.616669","-119.785809","","","Amsinckia intermedia","",""
"cbo83830","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.728123","-119.791038","","","Amsinckia intermedia","",""
"cbo83859","Amsinckia intermedia","Angelique Herman ","","2018-03-22","Fresno","high","36.724215","-119.793306","","","Amsinckia intermedia","",""
"cbo83966","Amsinckia intermedia","Angelique Herman ","","2018-03-23","Fresno","high","36.681428","-119.77279","","","Amsinckia intermedia","",""
"cbo83971","Amsinckia intermedia","Angelique Herman ","","2018-03-23","Fresno","high","36.671806","-119.772792","","","Amsinckia intermedia","",""
"cbo83972","Amsinckia intermedia","Angelique Herman ","","2018-03-23","Fresno","high","36.670874","-119.772772","","","Amsinckia intermedia","",""
"cbo83981","Amsinckia intermedia","Angelique Herman ","","2018-03-24","Tulare","high","36.274889","-118.972511","","","Amsinckia intermedia","",""
"cbo83989","Amsinckia intermedia","Angelique Herman ","","2018-03-24","Tulare","high","36.268908","-119.023335","","","Amsinckia intermedia","",""
"cbo84074","Amsinckia intermedia","Keir Morse","","2018-03-25","Los Angeles","high","34.129196","-117.722956","","","Amsinckia intermedia","",""
"cbo84139","Amsinckia intermedia","Keir Morse","","2018-03-25","Los Angeles","high","34.139113","-117.721243","","","Amsinckia intermedia","",""
"cbo84158","Amsinckia intermedia","Keir Morse","","2018-03-25","Los Angeles","high","34.136232","-117.716559","","","Amsinckia intermedia","",""
"cbo84404","Amsinckia intermedia","Angelique Herman ","","2018-03-25","Tulare","high","36.010653","-119.039905","","","Amsinckia intermedia","",""
"cbo84468","Amsinckia intermedia","Angelique Herman ","","2018-03-25","Tulare","high","35.825966","-119.053781","","","Amsinckia intermedia","",""
"cbo85507","Amsinckia intermedia","Keir Morse","","2018-04-08","Los Angeles","high","34.221354","-118.290908","","","Amsinckia intermedia","",""
"cbo85772","Amsinckia intermedia","Angelique Herman ","","2018-04-18","Fresno","high","36.824958","-119.906408","","","Amsinckia intermedia","",""
"cbo85819","Amsinckia intermedia","Angelique Herman ","","2018-04-19","Fresno","high","36.686971","-119.75279","","","Amsinckia intermedia","",""
"cbo86024","Amsinckia intermedia","Keir Morse","","2018-04-22","Los Angeles","high","34.269802","-118.354959","","","Amsinckia intermedia","",""
"cbo87826","Amsinckia intermedia","Liz Block","","2018-05-08","Kern","high","35.104316","-118.489695","see survey","","Amsinckia intermedia","",""
"cbo87974","Amsinckia intermedia","Keir Morse","","2018-05-13","San Luis Obispo","high","35.138997","-120.13799","","","Amsinckia intermedia","",""
"cbo93618","Amsinckia intermedia","Keir Morse","","2019-02-09","Riverside","high","33.715885","-117.24247","","","Amsinckia intermedia","",""
"cbo94142","Amsinckia intermedia","Hailey Laskey","","2019-04-19","San Diego","high","33.097341","-116.46289","Amsinckia, Atriplex prostrata, London rocket intersection","","Amsinckia intermedia","",""
"dfa9234","Amsinckia intermedia","staff","DFW Vegetation Classification and Mapping Program","2013-03-18","Stanislaus","high","37.480572","-121.049808","","","Amsinckia intermedia","",""
"dfa9255","Amsinckia intermedia","staff","DFW Vegetation Classification and Mapping Program","2013-03-18","Stanislaus","high","37.483866","-121.046793","","","Amsinckia intermedia","",""
"gp10283","Amsinckia intermedia","Richard Spjut","","2010-03-30","Kern","medium","34.905462","-119.377264","Southern Joaquin Valley foothills: Bitter Creek National Wildlife Refuge","31416","Amsinckia intermedia","",""
"gp10522","Amsinckia intermedia","Richard Spjut","","2003-04-10","Kern","medium","35.222468","-118.565962","Tehachapi Mountains: Vicinity of Keene, south of Hwy 58 and east of community along the Old Tehachapi Loop Road","31416","Amsinckia intermedia","",""
"gp11025","Amsinckia intermedia","Ron Vanderhoff","","2019-02-03","Orange","high","33.55163","-117.6205","Chiquita Ridge, Ladera Ranch","100","Amsinckia intermedia","Vegetative","V"
"gp12531","Amsinckia intermedia","Matt Berger","","2019-02-20","Riverside","high","33.91715","-115.81916","Growing in sandy wash. In between Pinto Basin Rd and Pinto Mountain.","","Amsinckia intermedia","",""
"gp13350","Amsinckia intermedia","Ron Vanderhoff","","2019-03-24","Orange","high","33.54117","-117.55164","Caspers Park.","100","Amsinckia intermedia","Flowering","F"
"gp13998","Amsinckia intermedia","Matt Berger","","2019-04-03","Butte","high","39.64207","-121.66019","Along Williams Rd.","","Amsinckia intermedia","",""
"gp20245","Amsinckia intermedia","Matt Berger","","2020-02-02","Fresno","high","36.58995","-120.69843","Clay slopes.","","Amsinckia intermedia","",""
"gp20474","Amsinckia intermedia","Ron Vanderhoff","","2020-02-16","Orange","high","33.66028","-117.94163","Fairview Park, Costa Mesa","100","Amsinckia intermedia","Flowering","F"
"gp20646","Amsinckia intermedia","Alaine Arslan","","2020-03-02","Butte","high","39.59131","-121.58218","","","Amsinckia intermedia","",""
"gp20704","Amsinckia intermedia","Ron Vanderhoff","","2020-03-07","Orange","high","33.65495","-117.819","Sand Canyon Wash, W of Ridgeline Dr., Irvine","100","Amsinckia intermedia","Flowering","F"
"gp2288","Amsinckia intermedia","David popp","","2013-03-16","Sacramento","high","38.640807","-121.235375","","","Amsinckia intermedia","Flowering","F"
"gp3065","Amsinckia intermedia","David popp","","2012-04-10","Sacramento","high","38.646992","-121.213102","","","Amsinckia intermedia","Flowering","F"
"gp5344","Amsinckia intermedia","James Gonsman","","2014-04-01","San Benito","high","36.49943","-121.17648","North Wilderness Trail, Pinnacles NP, San Bonito County, CA","","Amsinckia intermedia","Flowering","F"
"gp5387","Amsinckia intermedia","James Gonsman","","2014-04-03","San Benito","high","36.47573","-121.15867","South Wilderness Trail, Pinnacles NP, San Benito County, CA ","","Amsinckia intermedia","Flowering","F"
"gp8242","Amsinckia intermedia","James Gonsman","","2018-04-03","Santa Clara","low","37.182279","-121.533225","Springs Trail, Henry Coe SP, Santa Clara County, CA","","Amsinckia intermedia","Flowering","F"
"in:10021494","Amsinckia intermedia","Don Rideout","iNaturalist","2018-02-25","San Diego","high","33.36729","-116.4446","Anza-Borrego Desert State Park","113","Amsinckia intermedia","",""
"in:10149619","Amsinckia intermedia","jenniferlchandler","iNaturalist","2018-03-08","Napa","medium","38.368217","-122.256888","2372 Atlas Peak Rd, Napa, CA, US","7853","Amsinckia intermedia","",""
"in:10254113","Amsinckia intermedia","twr61","iNaturalist","2018-03-10","Butte","high","39.726237","-121.781072","Chico, CA, USA","314","Amsinckia intermedia","",""
"in:10266686","Amsinckia intermedia","dtadelhelm","iNaturalist","2018-03-16","San Diego","high","33.278284","-116.429626","Anza-Borrego Desert State Park, Borrego Springs, CA, US","804","Amsinckia intermedia","",""
"in:10474539","Amsinckia intermedia","jaygz","iNaturalist","2018-03-21","Riverside","high","33.807183","-117.357599","Harford Springs Reserve, Riverside County, US-CA, US","153","Amsinckia intermedia","",""
"in:10474582","Amsinckia intermedia","jaygz","iNaturalist","2018-03-21","Riverside","high","33.806163","-117.349424","Harford Springs Reserve, Riverside County, US-CA, US","113","Amsinckia intermedia","",""
"in:10547689","Amsinckia intermedia","arnel","iNaturalist","2018-03-11","Santa Clara","medium","37.430211","-122.072568","Shoreline Park, Mountain View, CA","8494","Amsinckia intermedia","",""
"in:10694024","Amsinckia intermedia","kevinhintsa","iNaturalist","2018-04-05","Contra Costa","high","37.954","-122.135267","Briones Regional Park , California","2123","Amsinckia intermedia","",""
"in:11195597","Amsinckia intermedia","Gena Bentall","iNaturalist","2018-04-19","Monterey","high","36.756692","-121.506097","Salinas, CA 93908, Salinas, CA, US","78","Amsinckia intermedia","",""
"in:1347880","Amsinckia intermedia","Carlos Flores","iNaturalist","2015-03-25","Riverside","high","33.96992","-117.486795","6417","78","Amsinckia intermedia","",""
"in:2794647","Amsinckia intermedia","Chris Evers","iNaturalist","2016-03-17","Fresno","high","36.09066","-120.117535","I-5 S, Huron, CA, US","78","Amsinckia intermedia","",""
"in:4972603","Amsinckia intermedia","James Bailey","iNaturalist","2017-01-19","Orange","high","33.553678","-117.665995","Saddleback College, Mission Viejo, CA, US","78","Amsinckia intermedia","",""
"in:5218020","Amsinckia intermedia","Jen Palladini","iNaturalist","2017-02-27","Sonoma","high","38.356453","-122.513686","95442, Glen Ellen, CA, US","314","Amsinckia intermedia","",""
"in:5439877","Amsinckia intermedia","Matthew Salkiewicz","iNaturalist","2017-02-25","San Diego","high","32.83685","-117.10951","Villa Montserrat Park, San Diego, California","2290","Amsinckia intermedia","",""
"in:5443366","Amsinckia intermedia","snakeinmypocket","iNaturalist","2017-03-24","San Diego","high","33.223396","-117.054931","Country Club Lane Valley Center, CA 92082","804","Amsinckia intermedia","",""
"in:5446796","Amsinckia intermedia","James Bailey","iNaturalist","2017-03-24","Orange","high","33.595023","-117.7976","Laguna Coast Wilderness Park, Laguna Beach, CA, US","78","Amsinckia intermedia","",""
"in:6006549","Amsinckia intermedia","Matthew Salkiewicz","iNaturalist","2017-03-11","San Diego","medium","33.221277","-116.459316","Anza Borrego Desert State Park, Ranchita, California","9503","Amsinckia intermedia","",""
"in:9902934","Amsinckia intermedia","jimtgrove","iNaturalist","2018-02-15","Nevada","high","39.114954","-121.243038","Penn Valley, CA 95946, Penn Valley, CA, US","78","Amsinckia intermedia","",""
"io10494","Amsinckia intermedia","Angelique Herman ","","2019-04-13","San Luis Obispo","high","35.516783","-120.667164","","201","Amsinckia intermedia","",""
"io11481","Amsinckia intermedia","Mary Conway","","2019-04-27","Stanislaus","high","37.166883","-121.404606","","78","Amsinckia intermedia","",""
"io118541","Amsinckia intermedia","Ron Vanderhoff","","2024-01-11","Orange","high","33.587462","-117.794997","Slow and Easy Trail, +- 500-700 trail meters NW of junction of El Moro Canyon Trail, Crystal Cove State Park","50","Amsinckia intermedia","Flowering","F"
"io120964","Amsinckia intermedia","Keir Morse","","2024-03-05","Los Angeles","high","34.1145","-117.93929","","50","Amsinckia intermedia","",""
"io121699","Amsinckia intermedia","Mohith Parige","","2024-03-13","Alameda","high","37.642087","-121.780542","","153","Amsinckia intermedia","",""
"io121700","Amsinckia intermedia","Mohith Parige","","2024-03-13","Alameda","high","37.638447","-121.776108","","50","Amsinckia intermedia","",""
"io122134","Amsinckia intermedia","Mohith Parige","","2024-03-20","Alameda","high","37.682408","-121.872087","","28","Amsinckia intermedia","",""
"io122328","Amsinckia intermedia","Mohith Parige","","2024-03-22","Alameda","high","37.669863","-121.85173","","28","Amsinckia intermedia","",""
"io122403","Amsinckia intermedia","Mohith Parige","","2024-03-24","Alameda","high","37.57888","-121.937133","","28","Amsinckia intermedia","",""
"io122693","Amsinckia intermedia","Mohith Parige","","2024-03-27","Alameda","high","37.687267","-121.93242","","50","Amsinckia intermedia","",""
"io122866","Amsinckia intermedia","Mohith Parige","","2024-03-30","Alameda","high","37.507778","-121.828125","","78","Amsinckia intermedia","",""
"io122915","Amsinckia intermedia","Mohith Parige","","2024-03-31","Alameda","medium","37.745072","-121.709822","","453645","Amsinckia intermedia","",""
"io123341","Amsinckia intermedia","Mohith Parige","","2024-04-03","Alameda","low","37.569078","-121.892922","","7952253","Amsinckia intermedia","",""
"io123569","Amsinckia intermedia","Mohith Parige","","2024-04-07","Alameda","high","37.670597","-121.759583","","28","Amsinckia intermedia","",""
"io124972","Amsinckia intermedia","Mohith Parige","","2024-04-14","Alameda","high","37.659803","-121.917405","","28","Amsinckia intermedia","",""
"io125833","Amsinckia intermedia","Cynthia Powell","","2024-04-20","Marin","high","37.82811","-122.49018","","50","Amsinckia intermedia","",""
"io126696","Amsinckia intermedia","Mohith Parige","","2024-04-28","Santa Clara","high","37.395042","-121.817612","","50","Amsinckia intermedia","",""
"io136930","Amsinckia intermedia","Mohith Parige","","2024-07-27","Alameda","high","37.517497","-121.886117","","380","Amsinckia intermedia","",""
"io154153","Amsinckia intermedia","Mel Letterman","Irvine Ranch Conservancy","2025-05-07","San Bernardino","high","33.925028","-117.707222","Chino Hills State Park (CA)","50","Amsinckia intermedia","Fruiting","R"
"io154285","Amsinckia intermedia","Danya Orozco","Porterville College Biology P136","2025-04-03","Tulare","high","36.050255","-119.016628","On a patchy area thatâ€™s filled with different plants next to a stop sign that is also between the College Campus building, of Science & Mathematics, and the exit highway that is next to the S Main St.","380","Amsinckia intermedia","",""
"io25009","Amsinckia intermedia","Angelique Herman","","2020-02-19","Los Angeles","high","33.96657","-117.91692","","13273","Amsinckia intermedia","",""
"io26972","Amsinckia intermedia","Angelique Herman","","2020-04-08","Santa Barbara","high","34.85702","-120.42998","","113","Amsinckia intermedia","",""
"io28549","Amsinckia intermedia","Mary Conway","","2020-04-30","Monterey","high","36.4678","-121.75099","","78","Amsinckia intermedia","",""
"io36657","Amsinckia intermedia","Angelique Herman","","2020-08-25","Orange","high","33.91669","-117.75676","","113","Amsinckia intermedia","",""
"io43146","Amsinckia intermedia","Angelique Herman ","","2021-01-14","Los Angeles","high","33.96285","-117.91755","","1809","Amsinckia intermedia","",""
"io45207","Amsinckia intermedia","Aaron Sunshine","Midpeninsula Regional Open Space District","2021-04-14","Santa Cruz","high","37.268832","-122.148008","Long Ridge OSP","78","Amsinckia intermedia","",""
"io45461","Amsinckia intermedia","Lucy Ferneyhough","","2021-03-13","Monterey","high","36.834938","-121.617287","","314","Amsinckia intermedia","",""
"io45936","Amsinckia intermedia","Mary Conway","","2021-04-22","Santa Clara","high","37.05895","-121.21408","","78","Amsinckia intermedia","",""
"io46548","Amsinckia intermedia","Aaron Sunshine","Midpeninsula Regional Open Space District","2021-04-29","Santa Clara","high","37.332499","-122.175232","Los Trancos OSP, east of gate LT01.","78","Amsinckia intermedia","",""
"io49774","Amsinckia intermedia","Aaron Sunshine","Midpeninsula Regional Open Space District","2021-05-25","San Mateo","high","37.30036","-122.203708","Skyline Ridge, Big Dipper Ranch, along ridge-line.","78","Amsinckia intermedia","",""
"io59043","Amsinckia intermedia","Mike Russler","","2021-12-02","Fresno","high","37.051838","-119.437698","In moist seasonal stream along Hwy 168.","","Amsinckia intermedia","",""
"io62143","Amsinckia intermedia","Cynthia Powell","","2022-03-13","Santa Clara","high","37.39847","-121.80723","","78","Amsinckia intermedia","",""
"io63273","Amsinckia intermedia","Sameer Saroa","Irvine Ranch Conservancy","2022-03-14","Orange","high","33.75086","-117.69323","Limestone Canyon (OC)","50","Amsinckia intermedia","Flowering","F"
"io65854","Amsinckia intermedia","Chris McDonald","","2022-04-26","San Bernardino","high","33.98714","-117.66682","","50","Amsinckia intermedia","",""
"io80883","Amsinckia intermedia","Mike Russler","","2023-01-13","Fresno","high","36.718063","-119.331405","Hwy 180 Kings Canyon Road","50","Amsinckia intermedia","",""
"io80885","Amsinckia intermedia","Mike Russler","","2023-01-13","Fresno","high","36.718075","-119.331397","Hwy 180 Kings Canyon Road","50","Amsinckia intermedia","",""
"io84260","Amsinckia intermedia","David Strauch","","2023-03-23","Los Angeles","high","34.138333","-118.542328","Caballero Canyon, Mulholland Gateway Park, Santa Monica Mountains","50","Amsinckia intermedia","Flowering","F"
"io85470","Amsinckia intermedia","John Rawlings","Jasper Ridge Biological Preserve (JRBP/JROH)","2023-04-11","San Mateo","high","37.398945","-122.234025","Jasper Ridge, Trail 12","50","Amsinckia intermedia","Flowering","F"
"io88912","Amsinckia intermedia","Keir Morse","","2023-05-10","Santa Barbara","high","34.40406","-119.73789","","50","Amsinckia intermedia","",""
"io90171","Amsinckia intermedia","Keir Morse","","2023-05-15","Los Angeles","low","","","","25000000","Amsinckia intermedia","",""
