"ID","Taxon","Observer","Source","Date","County","Location Quality","Latitude","Longitude","Location Description","Accuracy: Square Meters","Plant","Phenology","Phenology Code"
"in:187749636","Cleomella arborea var. globosa","poa","iNaturalist","2023-10-15","Los Angeles","low","34.770617","-118.721231","","1031475","Cleomella arborea var. globosa","",""
"in:216978518","Cleomella arborea var. globosa","ronvanderhoff","iNaturalist","2024-05-19","San Diego","high","33.003333","-117.275555","San Elijo Lagoon Ecological Reserve, Solana Beach, CA","","Cleomella arborea var. globosa","",""
"in:277265652","Cleomella arborea var. globosa","jordanii","iNaturalist","2025-04-30","San Luis Obispo","medium","35.266895","-119.844995","Carrizo Plain National Monument, Santa Margarita, CA","96211","Cleomella arborea var. globosa","",""
"in:65848218","Cleomella arborea var. globosa","ronvanderhoff","iNaturalist","2020-11-29","Orange","high","33.474497","-117.677147","San Juan Capistrano, CA","","Cleomella arborea var. globosa","",""
"io154284","Cleomella arborea var. globosa","Danya Orozco","Porterville College Biology P136","2025-04-02","Tulare","high","36.058908","-119.035606","On a dirt area that is close to a sidewalk/path and the road of W Parkway Dr. which is also close to the Tule River.","12","Cleomella arborea var. globosa","",""
"mg234404","Cleomella arborea var. globosa","Ryan O'Dell","","2024-03-14","Fresno","high","36.078281","-120.141534"," ","50","Cleomella arborea var. globosa","",""
"mg235079","Cleomella arborea var. globosa","Ryan O'Dell","","2024-03-15","Fresno","high","36.076657","-120.140053","","147","Cleomella arborea var. globosa","",""
"mu9661","Isomeris arborea var. globosa","Ron Vanderhoff","","2020-11-29","Orange","high","33.4745","-117.6771","100m E San Juan Creek at Stonehill Drive, Dana Point","100","Isomeris arborea var. globosa","Flowering","F"
"cns22111","Isomeris arborea var. globosa","staff, CNPS","DFW Vegetation Classification and Mapping Program","2016-04-02","Kern","high","35.199438","-118.727211","Bear Valley Springs","","Isomeris arborea var. globosa","",""
"cns23071","Isomeris arborea var. globosa","staff, CNPS","DFW Vegetation Classification and Mapping Program","2016-04-02","Kern","high","35.192658","-118.73066","Bear Valley Springs","","Isomeris arborea var. globosa","",""
"gp13463","Peritoma arborea var. globosa","Matt Berger","","2019-03-24","Fresno","high","36.7817","-120.81106","Growing on grass area along Little Panoche Rd. 500 meters southwest of Salt Canyon.","","Peritoma arborea var. globosa","",""
"gp13518","Peritoma arborea var. globosa","Matt Berger","","2019-03-24","Fresno","high","36.62374","-120.66017","Open clay hill near Panoche Rd.","","Peritoma arborea var. globosa","",""
"in:117683757","Peritoma arborea var. globosa","jordanii","iNaturalist","2022-05-18","Los Angeles","high","34.722725","-118.754447","Angeles National Forest, Lake Hughes, CA","254","Peritoma arborea var. globosa","",""
"io129179","Peritoma arborea var. globosa","Ron Vanderhoff","","2024-05-19","San Diego","high","33.003333","-117.275555","Rios Trail, 60m S of bridge tunnel trail start, San Elijo Lagoon, Solana Beach","50","Peritoma arborea var. globosa","Fruiting","R"
"io41432","Peritoma arborea var. globosa","Mike Russler","","2020-04-29","Kern","high","35.26958","-118.682297","","530","Peritoma arborea var. globosa","",""
"io60386","Peritoma arborea var. globosa","Mike Russler","","2022-02-04","Fresno","high","36.623695","-120.660163","Panoche Road","50","Peritoma arborea var. globosa","",""
"io60387","Peritoma arborea var. globosa","Mike Russler","","2022-02-04","Fresno","high","36.62312","-120.656813","Panoche Road ","28","Peritoma arborea var. globosa","",""
"io61801","Peritoma arborea var. globosa","Mike Russler","","2022-02-28","Fresno","high","36.146192","-120.283118","Los Gatos Creek Calaveras Ave Bridge","","Peritoma arborea var. globosa","",""
"io78118","Peritoma arborea var. globosa","Mike Russler","","2022-11-03","Fresno","high","36.62373","-120.660123","Panoche Road","","Peritoma arborea var. globosa","",""
"mg198025","Peritoma arborea var. globosa","Ryan O'Dell","","2023-03-29","Kern","high","35.545454","-118.958794","","245","Peritoma arborea var. globosa","",""
"mg198041","Peritoma arborea var. globosa","Ryan O'Dell","","2023-03-30","Kern","high","35.364073","-117.975829","","121","Peritoma arborea var. globosa","",""
"mg200984","Peritoma arborea var. globosa","R.A. Chasey","","2023-04-23","Fresno","high","36.708258","-120.810246","","407","Peritoma arborea var. globosa","",""
"mu22974","Peritoma arborea var. globosa","John L. Thompson","","2022-04-24","Los Angeles","high","34.7617","-118.7269","On a slope above the Old Ridge Road, about 0.4 mile from Lancaster Road. 33814 Ridge Rte Rd, Lancaster, CA 93536, USA","7854","Peritoma arborea var. globosa","",""
"mu3318","Peritoma arborea var. globosa","John L. Thompson","","2020-05-16","Los Angeles","high","34.3265","-118.1216","South end of large pullout on west side of Upper Big Tujunga Canyon Road, 0.2 mile south of intersection with Angeles Forest Highway. One shrub was just barely into the vegetation on the southwest edge of the pullout; the other was perhaps 100 feet furth","7854","Peritoma arborea var. globosa","",""
"mu8684","Peritoma arborea var. globosa","Steve Matson","","2005-03-13","San Luis Obispo","high","35.1355","-119.846","Caliente Mountain Rd, Santa Margarita, CA 93453, USA","","Peritoma arborea var. globosa","",""
"po101023","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.279363","-118.724412","","","Peritoma arborea var. globosa","",""
"po101024","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280046","-118.725816","","","Peritoma arborea var. globosa","",""
"po101025","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28084","-118.727169","","","Peritoma arborea var. globosa","",""
"po101026","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.27986","-118.723107","","","Peritoma arborea var. globosa","",""
"po101027","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280706","-118.725303","","","Peritoma arborea var. globosa","",""
"po101028","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28185","-118.725967","","","Peritoma arborea var. globosa","",""
"po101029","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282805","-118.727258","","","Peritoma arborea var. globosa","",""
"po101030","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283498","-118.729034","","","Peritoma arborea var. globosa","",""
"po101031","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283766","-118.730432","","","Peritoma arborea var. globosa","",""
"po101032","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284238","-118.729939","","","Peritoma arborea var. globosa","",""
"po101033","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282897","-118.729953","","","Peritoma arborea var. globosa","",""
"po101034","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283779","-118.732391","","","Peritoma arborea var. globosa","",""
"po101035","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284375","-118.733761","","","Peritoma arborea var. globosa","",""
"po101036","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284132","-118.731822","","","Peritoma arborea var. globosa","",""
"po101037","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284718","-118.732785","","","Peritoma arborea var. globosa","",""
"po101038","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285277","-118.734014","","","Peritoma arborea var. globosa","",""
"po101040","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.270086","-118.688704","","","Peritoma arborea var. globosa","",""
"po101041","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.270342","-118.686752","","","Peritoma arborea var. globosa","",""
"po101042","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.270722","-118.682852","","","Peritoma arborea var. globosa","",""
"po101043","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.270266","-118.683037","","","Peritoma arborea var. globosa","",""
"po101044","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.2703","-118.681798","","","Peritoma arborea var. globosa","",""
"po101045","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.26901","-118.676713","","","Peritoma arborea var. globosa","",""
"po101046","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.266617","-118.66866","","","Peritoma arborea var. globosa","",""
"po101047","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.276704","-118.693501","","","Peritoma arborea var. globosa","",""
"po101048","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.276871","-118.694718","","","Peritoma arborea var. globosa","",""
"po101049","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.278563","-118.695078","","","Peritoma arborea var. globosa","",""
"po101050","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.277734","-118.692964","","","Peritoma arborea var. globosa","",""
"po101051","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.278823","-118.691731","","","Peritoma arborea var. globosa","",""
"po101052","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280038","-118.692841","","","Peritoma arborea var. globosa","",""
"po101053","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281334","-118.69001","","","Peritoma arborea var. globosa","",""
"po101054","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281806","-118.691244","","","Peritoma arborea var. globosa","",""
"po101055","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280917","-118.69127","","","Peritoma arborea var. globosa","",""
"po101056","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.2818","-118.694543","","","Peritoma arborea var. globosa","",""
"po101057","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283555","-118.694668","","","Peritoma arborea var. globosa","",""
"po101058","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284418","-118.694344","","","Peritoma arborea var. globosa","",""
"po101059","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285129","-118.692749","","","Peritoma arborea var. globosa","",""
"po101060","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28537","-118.690793","","","Peritoma arborea var. globosa","",""
"po101061","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286607","-118.692079","","","Peritoma arborea var. globosa","",""
"po101062","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286806","-118.69066","","","Peritoma arborea var. globosa","",""
"po101063","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288983","-118.695247","","","Peritoma arborea var. globosa","",""
"po101064","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288224","-118.692772","","","Peritoma arborea var. globosa","",""
"po101065","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288658","-118.691713","","","Peritoma arborea var. globosa","",""
"po101066","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289112","-118.693731","","","Peritoma arborea var. globosa","",""
"po101067","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290068","-118.693514","","","Peritoma arborea var. globosa","",""
"po101068","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289742","-118.692552","","","Peritoma arborea var. globosa","",""
"po101069","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289936","-118.691539","","","Peritoma arborea var. globosa","",""
"po101070","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289149","-118.69039","","","Peritoma arborea var. globosa","",""
"po101071","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28981","-118.690315","","","Peritoma arborea var. globosa","",""
"po101072","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28917","-118.689115","","","Peritoma arborea var. globosa","",""
"po101073","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289166","-118.688085","","","Peritoma arborea var. globosa","",""
"po101074","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289057","-118.687046","","","Peritoma arborea var. globosa","",""
"po101075","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290063","-118.686897","","","Peritoma arborea var. globosa","",""
"po101076","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289893","-118.688374","","","Peritoma arborea var. globosa","",""
"po101077","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290586","-118.690174","","","Peritoma arborea var. globosa","",""
"po101078","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.291108","-118.692656","","","Peritoma arborea var. globosa","",""
"po101079","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.292091","-118.690282","","","Peritoma arborea var. globosa","",""
"po101080","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287844","-118.687541","","","Peritoma arborea var. globosa","",""
"po101081","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285228","-118.686592","","","Peritoma arborea var. globosa","",""
"po101082","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284695","-118.684625","","","Peritoma arborea var. globosa","",""
"po101083","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284272","-118.683205","","","Peritoma arborea var. globosa","",""
"po101084","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284208","-118.681351","","","Peritoma arborea var. globosa","",""
"po101085","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284537","-118.67861","","","Peritoma arborea var. globosa","",""
"po101086","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283862","-118.679469","","","Peritoma arborea var. globosa","",""
"po101087","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282711","-118.68054","","","Peritoma arborea var. globosa","",""
"po101088","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282786","-118.682548","","","Peritoma arborea var. globosa","",""
"po101089","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280657","-118.680603","","","Peritoma arborea var. globosa","",""
"po101090","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280682","-118.679054","","","Peritoma arborea var. globosa","",""
"po101091","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280503","-118.679752","","","Peritoma arborea var. globosa","",""
"po101092","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281537","-118.677145","","","Peritoma arborea var. globosa","",""
"po101093","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281676","-118.676195","","","Peritoma arborea var. globosa","",""
"po101094","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282286","-118.675549","","","Peritoma arborea var. globosa","",""
"po101095","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282761","-118.674487","","","Peritoma arborea var. globosa","",""
"po101096","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283244","-118.675453","","","Peritoma arborea var. globosa","",""
"po101097","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284064","-118.674535","","","Peritoma arborea var. globosa","",""
"po101098","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285014","-118.673185","","","Peritoma arborea var. globosa","",""
"po101099","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28549","-118.674634","","","Peritoma arborea var. globosa","",""
"po101100","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280803","-118.67399","","","Peritoma arborea var. globosa","",""
"po101101","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282942","-118.673127","","","Peritoma arborea var. globosa","",""
"po101102","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284379","-118.671877","","","Peritoma arborea var. globosa","",""
"po101104","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285545","-118.670496","","","Peritoma arborea var. globosa","",""
"po101105","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286551","-118.668782","","","Peritoma arborea var. globosa","",""
"po101106","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287535","-118.667589","","","Peritoma arborea var. globosa","",""
"po101107","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287463","-118.674159","","","Peritoma arborea var. globosa","",""
"po101108","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286664","-118.671851","","","Peritoma arborea var. globosa","",""
"po101109","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288914","-118.669802","","","Peritoma arborea var. globosa","",""
"po101110","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286702","-118.665883","","","Peritoma arborea var. globosa","",""
"po101111","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285969","-118.663533","","","Peritoma arborea var. globosa","",""
"po101112","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284297","-118.660067","","","Peritoma arborea var. globosa","",""
"po101113","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285391","-118.661105","","","Peritoma arborea var. globosa","",""
"po101114","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286208","-118.659629","","","Peritoma arborea var. globosa","",""
"po101115","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286702","-118.662388","","","Peritoma arborea var. globosa","",""
"po101116","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287084","-118.660894","","","Peritoma arborea var. globosa","",""
"po101117","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287577","-118.659426","","","Peritoma arborea var. globosa","",""
"po101118","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28827","-118.666132","","","Peritoma arborea var. globosa","",""
"po101119","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288221","-118.66491","","","Peritoma arborea var. globosa","",""
"po101120","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288392","-118.663722","","","Peritoma arborea var. globosa","",""
"po101121","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288693","-118.662122","","","Peritoma arborea var. globosa","",""
"po101122","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289464","-118.659584","","","Peritoma arborea var. globosa","",""
"po101123","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.291369","-118.664693","","","Peritoma arborea var. globosa","",""
"po101124","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290518","-118.661606","","","Peritoma arborea var. globosa","",""
"po101125","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290856","-118.658125","","","Peritoma arborea var. globosa","",""
"po101126","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.290977","-118.655893","","","Peritoma arborea var. globosa","",""
"po101127","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289408","-118.654431","","","Peritoma arborea var. globosa","",""
"po101128","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288322","-118.652834","","","Peritoma arborea var. globosa","",""
"po101129","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28496","-118.657912","","","Peritoma arborea var. globosa","",""
"po101130","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284159","-118.655309","","","Peritoma arborea var. globosa","",""
"po101131","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283033","-118.653853","","","Peritoma arborea var. globosa","",""
"po101132","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281993","-118.65236","","","Peritoma arborea var. globosa","",""
"po101134","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.281312","-118.650071","","","Peritoma arborea var. globosa","",""
"po101135","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.280294","-118.648273","","","Peritoma arborea var. globosa","",""
"po101136","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.279793","-118.646978","","","Peritoma arborea var. globosa","",""
"po101137","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287224","-118.653367","","","Peritoma arborea var. globosa","",""
"po101138","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287059","-118.651396","","","Peritoma arborea var. globosa","",""
"po101139","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286922","-118.653353","","","Peritoma arborea var. globosa","",""
"po101140","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286208","-118.652628","","","Peritoma arborea var. globosa","",""
"po101141","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286514","-118.652196","","","Peritoma arborea var. globosa","",""
"po101142","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286123","-118.651189","","","Peritoma arborea var. globosa","",""
"po101143","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285719","-118.649752","","","Peritoma arborea var. globosa","",""
"po101144","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285936","-118.648214","","","Peritoma arborea var. globosa","",""
"po101145","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.2862","-118.64719","","","Peritoma arborea var. globosa","",""
"po101146","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288888","-118.642642","","","Peritoma arborea var. globosa","",""
"po101147","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289253","-118.64138","","","Peritoma arborea var. globosa","",""
"po101148","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.289346","-118.639656","","","Peritoma arborea var. globosa","",""
"po101149","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288476","-118.639433","","","Peritoma arborea var. globosa","",""
"po101150","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288561","-118.638669","","","Peritoma arborea var. globosa","",""
"po101151","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287953","-118.637904","","","Peritoma arborea var. globosa","",""
"po101152","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28842","-118.637676","","","Peritoma arborea var. globosa","",""
"po101153","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288083","-118.636285","","","Peritoma arborea var. globosa","",""
"po101154","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287318","-118.637355","","","Peritoma arborea var. globosa","",""
"po101155","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287255","-118.635552","","","Peritoma arborea var. globosa","",""
"po101156","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28709","-118.634132","","","Peritoma arborea var. globosa","",""
"po101157","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286737","-118.633283","","","Peritoma arborea var. globosa","",""
"po101158","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.288075","-118.634664","","","Peritoma arborea var. globosa","",""
"po101159","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287389","-118.632358","","","Peritoma arborea var. globosa","",""
"po101160","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287717","-118.631215","","","Peritoma arborea var. globosa","",""
"po101161","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28811","-118.630174","","","Peritoma arborea var. globosa","",""
"po101162","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287812","-118.629567","","","Peritoma arborea var. globosa","",""
"po101163","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287964","-118.628496","","","Peritoma arborea var. globosa","",""
"po101164","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287559","-118.627601","","","Peritoma arborea var. globosa","",""
"po101165","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28638","-118.625555","","","Peritoma arborea var. globosa","",""
"po101166","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.285833","-118.624626","","","Peritoma arborea var. globosa","",""
"po101167","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.287558","-118.625189","","","Peritoma arborea var. globosa","",""
"po101168","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286905","-118.624571","","","Peritoma arborea var. globosa","",""
"po101169","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.286182","-118.623818","","","Peritoma arborea var. globosa","",""
"po101170","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.284856","-118.621393","","","Peritoma arborea var. globosa","",""
"po101171","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283875","-118.620674","","","Peritoma arborea var. globosa","",""
"po101172","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.282733","-118.619294","","","Peritoma arborea var. globosa","",""
"po101173","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.283793","-118.617166","","","Peritoma arborea var. globosa","",""
"po101174","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28385","-118.616046","","","Peritoma arborea var. globosa","",""
"po101175","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","35.28093","-118.61565","","","Peritoma arborea var. globosa","",""
"po101392","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.931232","-118.922631","","","Peritoma arborea var. globosa","",""
"po101393","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.931124","-118.923745","","","Peritoma arborea var. globosa","",""
"po101394","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.931897","-118.924232","","","Peritoma arborea var. globosa","",""
"po101395","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.932671","-118.92474","","","Peritoma arborea var. globosa","",""
"po101396","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.933461","-118.925301","","","Peritoma arborea var. globosa","",""
"po101397","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.934239","-118.925854","","","Peritoma arborea var. globosa","",""
"po101398","Peritoma arborea var. globosa","Ryan O'Dell","","2018-09-22","Kern","high","34.93499","-118.926409","","","Peritoma arborea var. globosa","",""
